Product_ID,Category,Sub_Category,Product_Name
PROD-02709,Beauty_Health,Skincare,Skincare Model-398
PROD-02710,Home_Living,Bedding,Bedding Model-785
PROD-02711,Grocery_FMCG,Personal Care,Personal Care Model-704
PROD-02712,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-323
PROD-02713,Electronics,Smart Watch,Smart Watch Model-913
PROD-02714,Electronics,Smartphone,Smartphone Model-312
PROD-02715,Home_Living,Kitchenware,Kitchenware Model-964
PROD-02716,Footwear,Sneaker,Sneaker Model-386
PROD-02717,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-678
PROD-02718,Home_Living,Decor,Decor Model-899
PROD-02719,Footwear,Formal Shoe,Formal Shoe Model-854
PROD-02720,Garments,Saree,Saree Model-192
PROD-02721,Grocery_FMCG,Snacks,Snacks Model-213
PROD-02722,Beauty_Health,Haircare,Haircare Model-865
PROD-02723,Garments,T-Shirt,T-Shirt Model-117
PROD-02724,Electronics,Laptop,Laptop Model-732
PROD-02725,Electronics,Smartphone,Smartphone Model-461
PROD-02726,Garments,T-Shirt,T-Shirt Model-396
PROD-02727,Garments,Panjabi,Panjabi Model-261
PROD-02728,Home_Living,Decor,Decor Model-135
PROD-02729,Electronics,Laptop,Laptop Model-305
PROD-02730,Electronics,Home Appliance,Home Appliance Model-996
PROD-02731,Books_Stationery,Notebook,Notebook Model-456
PROD-02732,Grocery_FMCG,Personal Care,Personal Care Model-360
PROD-02733,Books_Stationery,Notebook,Notebook Model-441
PROD-02734,Electronics,Home Appliance,Home Appliance Model-387
PROD-02735,Grocery_FMCG,Rice,Rice Model-132
PROD-02736,Grocery_FMCG,Beverages,Beverages Model-640
PROD-02737,Garments,Kurti,Kurti Model-391
PROD-02738,Grocery_FMCG,Rice,Rice Model-938
PROD-02739,Garments,Kurti,Kurti Model-878
PROD-02740,Footwear,Sandal,Sandal Model-816
PROD-02741,Electronics,Power Bank,Power Bank Model-135
PROD-02742,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-732
PROD-02743,Beauty_Health,Supplements,Supplements Model-763
PROD-02744,Books_Stationery,Story Book,Story Book Model-264
PROD-02745,Electronics,Laptop,Laptop Model-769
PROD-02746,Home_Living,Bedding,Bedding Model-677
PROD-02747,Books_Stationery,Art Supplies,Art Supplies Model-605
PROD-02748,Footwear,Sandal,Sandal Model-594
PROD-02749,Garments,Saree,Saree Model-291
PROD-02750,Garments,Jeans,Jeans Model-734
PROD-02751,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-802
PROD-02752,Beauty_Health,Supplements,Supplements Model-589
PROD-02753,Books_Stationery,Art Supplies,Art Supplies Model-259
PROD-02754,Electronics,Power Bank,Power Bank Model-688
PROD-02755,Electronics,Smart Watch,Smart Watch Model-237
PROD-02756,Footwear,Slipper,Slipper Model-603
PROD-02757,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-162
PROD-02758,Garments,Kurti,Kurti Model-374
PROD-02759,Electronics,Power Bank,Power Bank Model-436
PROD-02760,Electronics,Power Bank,Power Bank Model-260
PROD-02761,Electronics,Smartphone,Smartphone Model-578
PROD-02762,Home_Living,Decor,Decor Model-469
PROD-02763,Footwear,Sneaker,Sneaker Model-602
PROD-02764,Electronics,Power Bank,Power Bank Model-849
PROD-02765,Garments,Kids Wear,Kids Wear Model-833
PROD-02766,Beauty_Health,Supplements,Supplements Model-339
PROD-02767,Grocery_FMCG,Snacks,Snacks Model-808
PROD-02768,Home_Living,Bedding,Bedding Model-895
PROD-02769,Grocery_FMCG,Rice,Rice Model-126
PROD-02770,Home_Living,Bedding,Bedding Model-694
PROD-02771,Electronics,Home Appliance,Home Appliance Model-607
PROD-02772,Home_Living,Furniture,Furniture Model-961
PROD-02773,Garments,Panjabi,Panjabi Model-620
PROD-02774,Electronics,Headphone,Headphone Model-290
PROD-02775,Electronics,Smart Watch,Smart Watch Model-391
PROD-02776,Grocery_FMCG,Cooking Oil,Cooking Oil Model-231
PROD-02777,Home_Living,Kitchenware,Kitchenware Model-419
PROD-02778,Footwear,Sandal,Sandal Model-192
PROD-02779,Garments,Jeans,Jeans Model-554
PROD-02780,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-763
PROD-02781,Grocery_FMCG,Snacks,Snacks Model-105
PROD-02782,Footwear,Sneaker,Sneaker Model-673
PROD-02783,Beauty_Health,Haircare,Haircare Model-197
PROD-02784,Garments,Jeans,Jeans Model-651
PROD-02785,Footwear,Sandal,Sandal Model-359
PROD-02786,Grocery_FMCG,Cooking Oil,Cooking Oil Model-849
PROD-02787,Electronics,Home Appliance,Home Appliance Model-857
PROD-02788,Garments,Panjabi,Panjabi Model-233
PROD-02789,Footwear,Formal Shoe,Formal Shoe Model-976
PROD-02790,Electronics,Smartphone,Smartphone Model-297
PROD-02791,Garments,Jeans,Jeans Model-826
PROD-02792,Garments,T-Shirt,T-Shirt Model-392
PROD-02793,Grocery_FMCG,Rice,Rice Model-972
PROD-02794,Beauty_Health,Supplements,Supplements Model-865
PROD-02795,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-889
PROD-02796,Electronics,Home Appliance,Home Appliance Model-266
PROD-02797,Beauty_Health,Haircare,Haircare Model-271
PROD-02798,Electronics,Power Bank,Power Bank Model-952
PROD-02799,Garments,Panjabi,Panjabi Model-543
PROD-02800,Garments,Panjabi,Panjabi Model-830
PROD-02801,Footwear,Formal Shoe,Formal Shoe Model-164
PROD-02802,Footwear,Sandal,Sandal Model-727
PROD-02803,Electronics,Smart Watch,Smart Watch Model-606
PROD-02804,Grocery_FMCG,Cooking Oil,Cooking Oil Model-456
PROD-02805,Grocery_FMCG,Snacks,Snacks Model-999
PROD-02806,Electronics,Home Appliance,Home Appliance Model-159
PROD-02807,Garments,T-Shirt,T-Shirt Model-112
PROD-02808,Footwear,Formal Shoe,Formal Shoe Model-123
PROD-02809,Garments,T-Shirt,T-Shirt Model-307
PROD-02810,Electronics,Smart Watch,Smart Watch Model-996
PROD-02811,Beauty_Health,Supplements,Supplements Model-580
PROD-02812,Footwear,Sneaker,Sneaker Model-547
PROD-02813,Garments,Panjabi,Panjabi Model-214
PROD-02814,Books_Stationery,Art Supplies,Art Supplies Model-807
PROD-02815,Footwear,Formal Shoe,Formal Shoe Model-290
PROD-02816,Grocery_FMCG,Rice,Rice Model-397
PROD-02817,Garments,Kurti,Kurti Model-189
PROD-02818,Garments,Kurti,Kurti Model-409
PROD-02819,Footwear,Formal Shoe,Formal Shoe Model-880
PROD-02820,Electronics,Smart Watch,Smart Watch Model-278
PROD-02821,Electronics,Smartphone,Smartphone Model-645
PROD-02822,Footwear,Sneaker,Sneaker Model-232
PROD-02823,Garments,Jeans,Jeans Model-669
PROD-02824,Electronics,Smart Watch,Smart Watch Model-482
PROD-02825,Garments,Jeans,Jeans Model-423
PROD-02826,Grocery_FMCG,Snacks,Snacks Model-723
PROD-02827,Footwear,Sneaker,Sneaker Model-428
PROD-02828,Garments,Saree,Saree Model-782
PROD-02829,Home_Living,Kitchenware,Kitchenware Model-115
PROD-02830,Home_Living,Kitchenware,Kitchenware Model-248
PROD-02831,Home_Living,Furniture,Furniture Model-350
PROD-02832,Footwear,Sneaker,Sneaker Model-433
PROD-02833,Garments,Jeans,Jeans Model-465
PROD-02834,Electronics,Power Bank,Power Bank Model-112
PROD-02835,Electronics,Home Appliance,Home Appliance Model-793
PROD-02836,Electronics,Smart Watch,Smart Watch Model-940
PROD-02837,Garments,Kids Wear,Kids Wear Model-622
PROD-02838,Electronics,Smart Watch,Smart Watch Model-340
PROD-02839,Footwear,Slipper,Slipper Model-165
PROD-02840,Garments,T-Shirt,T-Shirt Model-778
PROD-02841,Home_Living,Furniture,Furniture Model-128
PROD-02842,Footwear,Sneaker,Sneaker Model-615
PROD-02843,Beauty_Health,Haircare,Haircare Model-168
PROD-02844,Footwear,Formal Shoe,Formal Shoe Model-582
PROD-02845,Grocery_FMCG,Cooking Oil,Cooking Oil Model-572
PROD-02846,Home_Living,Bedding,Bedding Model-500
PROD-02847,Grocery_FMCG,Cooking Oil,Cooking Oil Model-591
PROD-02848,Books_Stationery,Office Supplies,Office Supplies Model-643
PROD-02849,Electronics,Feature Phone,Feature Phone Model-281
PROD-02850,Electronics,Power Bank,Power Bank Model-315
PROD-02851,Home_Living,Decor,Decor Model-585
PROD-02852,Footwear,Sneaker,Sneaker Model-612
PROD-02853,Books_Stationery,Notebook,Notebook Model-230
PROD-02854,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-276
PROD-02855,Electronics,Headphone,Headphone Model-271
PROD-02856,Garments,Jeans,Jeans Model-720
PROD-02857,Electronics,Power Bank,Power Bank Model-719
PROD-02858,Footwear,Sandal,Sandal Model-156
PROD-02859,Footwear,Formal Shoe,Formal Shoe Model-429
PROD-02860,Electronics,Home Appliance,Home Appliance Model-598
PROD-02861,Footwear,Sandal,Sandal Model-494
PROD-02862,Garments,T-Shirt,T-Shirt Model-792
PROD-02863,Electronics,Laptop,Laptop Model-267
PROD-02864,Electronics,Power Bank,Power Bank Model-877
PROD-02865,Electronics,Smartphone,Smartphone Model-228
PROD-02866,Electronics,Headphone,Headphone Model-442
PROD-02867,Home_Living,Furniture,Furniture Model-555
PROD-02868,Electronics,Power Bank,Power Bank Model-554
PROD-02869,Footwear,Sneaker,Sneaker Model-897
PROD-02870,Garments,Jeans,Jeans Model-817
PROD-02871,Electronics,Home Appliance,Home Appliance Model-966
PROD-02872,Footwear,Slipper,Slipper Model-243
PROD-02873,Footwear,Sneaker,Sneaker Model-544
PROD-02874,Electronics,Home Appliance,Home Appliance Model-226
PROD-02875,Garments,Panjabi,Panjabi Model-583
PROD-02876,Footwear,Formal Shoe,Formal Shoe Model-247
PROD-02877,Grocery_FMCG,Beverages,Beverages Model-860
PROD-02878,Electronics,Home Appliance,Home Appliance Model-574
PROD-02879,Grocery_FMCG,Beverages,Beverages Model-239
PROD-02880,Garments,Kids Wear,Kids Wear Model-838
PROD-02881,Beauty_Health,Skincare,Skincare Model-336
PROD-02882,Footwear,Sandal,Sandal Model-287
PROD-02883,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-705
PROD-02884,Electronics,Smart Watch,Smart Watch Model-110
PROD-02885,Footwear,Formal Shoe,Formal Shoe Model-728
PROD-02886,Garments,Kids Wear,Kids Wear Model-645
PROD-02887,Garments,T-Shirt,T-Shirt Model-574
PROD-02888,Electronics,Smartphone,Smartphone Model-121
PROD-02889,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-535
PROD-02890,Garments,Kids Wear,Kids Wear Model-436
PROD-02891,Garments,Saree,Saree Model-569
PROD-02892,Home_Living,Kitchenware,Kitchenware Model-242
PROD-02893,Grocery_FMCG,Personal Care,Personal Care Model-841
PROD-02894,Electronics,Laptop,Laptop Model-453
PROD-02895,Grocery_FMCG,Personal Care,Personal Care Model-764
PROD-02896,Electronics,Laptop,Laptop Model-777
PROD-02897,Footwear,Sneaker,Sneaker Model-566
PROD-02898,Home_Living,Kitchenware,Kitchenware Model-910
PROD-02899,Grocery_FMCG,Personal Care,Personal Care Model-382
PROD-02900,Footwear,Formal Shoe,Formal Shoe Model-199
PROD-02901,Books_Stationery,Office Supplies,Office Supplies Model-196
PROD-02902,Grocery_FMCG,Beverages,Beverages Model-137
PROD-02903,Electronics,Feature Phone,Feature Phone Model-905
PROD-02904,Grocery_FMCG,Snacks,Snacks Model-122
PROD-02905,Grocery_FMCG,Snacks,Snacks Model-632
PROD-02906,Garments,Jeans,Jeans Model-170
PROD-02907,Electronics,Power Bank,Power Bank Model-347
PROD-02908,Beauty_Health,Supplements,Supplements Model-951
PROD-02909,Garments,Jeans,Jeans Model-925
PROD-02910,Home_Living,Kitchenware,Kitchenware Model-235
PROD-02911,Grocery_FMCG,Snacks,Snacks Model-443
PROD-02912,Garments,Kurti,Kurti Model-555
PROD-02913,Electronics,Smart Watch,Smart Watch Model-108
PROD-02914,Garments,T-Shirt,T-Shirt Model-319
PROD-02915,Home_Living,Kitchenware,Kitchenware Model-132
PROD-02916,Grocery_FMCG,Snacks,Snacks Model-707
PROD-02917,Grocery_FMCG,Rice,Rice Model-220
PROD-02918,Garments,Kids Wear,Kids Wear Model-469
PROD-02919,Electronics,Smartphone,Smartphone Model-269
PROD-02920,Grocery_FMCG,Rice,Rice Model-569
PROD-02921,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-274
PROD-02922,Garments,Saree,Saree Model-790
PROD-02923,Home_Living,Decor,Decor Model-927
PROD-02924,Beauty_Health,Haircare,Haircare Model-937
PROD-02925,Grocery_FMCG,Beverages,Beverages Model-642
PROD-02926,Electronics,Feature Phone,Feature Phone Model-758
PROD-02927,Grocery_FMCG,Personal Care,Personal Care Model-516
PROD-02928,Garments,T-Shirt,T-Shirt Model-393
PROD-02929,Electronics,Feature Phone,Feature Phone Model-858
PROD-02930,Home_Living,Decor,Decor Model-811
PROD-02931,Garments,Kurti,Kurti Model-615
PROD-02932,Beauty_Health,Makeup,Makeup Model-881
PROD-02933,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-927
PROD-02934,Books_Stationery,Story Book,Story Book Model-945
PROD-02935,Garments,Panjabi,Panjabi Model-472
PROD-02936,Books_Stationery,Office Supplies,Office Supplies Model-499
PROD-02937,Garments,Jeans,Jeans Model-767
PROD-02938,Home_Living,Bedding,Bedding Model-678
PROD-02939,Footwear,Slipper,Slipper Model-120
PROD-02940,Footwear,Sandal,Sandal Model-441
PROD-02941,Garments,Saree,Saree Model-488
PROD-02942,Garments,Kids Wear,Kids Wear Model-648
PROD-02943,Garments,Panjabi,Panjabi Model-241
PROD-02944,Electronics,Smart Watch,Smart Watch Model-680
PROD-02945,Electronics,Laptop,Laptop Model-860
PROD-02946,Garments,T-Shirt,T-Shirt Model-631
PROD-02947,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-566
PROD-02948,Books_Stationery,Art Supplies,Art Supplies Model-265
PROD-02949,Beauty_Health,Supplements,Supplements Model-495
PROD-02950,Garments,Panjabi,Panjabi Model-918
PROD-02951,Garments,Saree,Saree Model-196
PROD-02952,Footwear,Sneaker,Sneaker Model-960
PROD-02953,Electronics,Power Bank,Power Bank Model-177
PROD-02954,Garments,Jeans,Jeans Model-533
PROD-02955,Garments,Kids Wear,Kids Wear Model-654
PROD-02956,Garments,Kids Wear,Kids Wear Model-563
PROD-02957,Footwear,Formal Shoe,Formal Shoe Model-884
PROD-02958,Home_Living,Kitchenware,Kitchenware Model-318
PROD-02959,Electronics,Power Bank,Power Bank Model-501
PROD-02960,Garments,Kids Wear,Kids Wear Model-873
PROD-02961,Footwear,Slipper,Slipper Model-129
PROD-02962,Garments,T-Shirt,T-Shirt Model-413
PROD-02963,Electronics,Home Appliance,Home Appliance Model-247
PROD-02964,Grocery_FMCG,Personal Care,Personal Care Model-978
PROD-02965,Electronics,Smart Watch,Smart Watch Model-236
PROD-02966,Electronics,Headphone,Headphone Model-819
PROD-02967,Beauty_Health,Supplements,Supplements Model-828
PROD-02968,Footwear,Formal Shoe,Formal Shoe Model-278
PROD-02969,Books_Stationery,Story Book,Story Book Model-459
PROD-02970,Home_Living,Decor,Decor Model-158
PROD-02971,Beauty_Health,Haircare,Haircare Model-546
PROD-02972,Grocery_FMCG,Rice,Rice Model-211
PROD-02973,Footwear,Formal Shoe,Formal Shoe Model-232
PROD-02974,Home_Living,Furniture,Furniture Model-945
PROD-02975,Electronics,Smart Watch,Smart Watch Model-782
PROD-02976,Footwear,Formal Shoe,Formal Shoe Model-194
PROD-02977,Garments,Jeans,Jeans Model-757
PROD-02978,Electronics,Headphone,Headphone Model-162
PROD-02979,Garments,Saree,Saree Model-849
PROD-02980,Beauty_Health,Haircare,Haircare Model-623
PROD-02981,Grocery_FMCG,Beverages,Beverages Model-192
PROD-02982,Electronics,Headphone,Headphone Model-332
PROD-02983,Garments,T-Shirt,T-Shirt Model-841
PROD-02984,Garments,Kurti,Kurti Model-118
PROD-02985,Garments,Jeans,Jeans Model-791
PROD-02986,Electronics,Feature Phone,Feature Phone Model-307
PROD-02987,Home_Living,Kitchenware,Kitchenware Model-225
PROD-02988,Garments,Panjabi,Panjabi Model-324
PROD-02989,Beauty_Health,Haircare,Haircare Model-363
PROD-02990,Garments,T-Shirt,T-Shirt Model-594
PROD-02991,Books_Stationery,Art Supplies,Art Supplies Model-553
PROD-02992,Beauty_Health,Haircare,Haircare Model-697
PROD-02993,Electronics,Smartphone,Smartphone Model-273
PROD-02994,Garments,Jeans,Jeans Model-751
PROD-02995,Footwear,Sandal,Sandal Model-543
PROD-02996,Home_Living,Kitchenware,Kitchenware Model-928
PROD-02997,Beauty_Health,Haircare,Haircare Model-772
PROD-02998,Electronics,Headphone,Headphone Model-826
PROD-02999,Books_Stationery,Notebook,Notebook Model-732
PROD-03000,Electronics,Power Bank,Power Bank Model-833
PROD-03001,Footwear,Sneaker,Sneaker Model-513
PROD-03002,Footwear,Sandal,Sandal Model-885
PROD-03003,Electronics,Feature Phone,Feature Phone Model-622
PROD-03004,Electronics,Feature Phone,Feature Phone Model-125
PROD-03005,Garments,Jeans,Jeans Model-879
PROD-03006,Electronics,Laptop,Laptop Model-445
PROD-03007,Home_Living,Bedding,Bedding Model-853
PROD-03008,Garments,Panjabi,Panjabi Model-610
PROD-03009,Garments,T-Shirt,T-Shirt Model-298
PROD-03010,Grocery_FMCG,Rice,Rice Model-377
PROD-03011,Beauty_Health,Skincare,Skincare Model-666
PROD-03012,Grocery_FMCG,Snacks,Snacks Model-988
PROD-03013,Footwear,Sandal,Sandal Model-592
PROD-03014,Books_Stationery,Office Supplies,Office Supplies Model-817
PROD-03015,Garments,Jeans,Jeans Model-790
PROD-03016,Home_Living,Furniture,Furniture Model-608
PROD-03017,Grocery_FMCG,Beverages,Beverages Model-342
PROD-03018,Garments,Jeans,Jeans Model-617
PROD-03019,Garments,Jeans,Jeans Model-216
PROD-03020,Beauty_Health,Supplements,Supplements Model-374
PROD-03021,Electronics,Laptop,Laptop Model-444
PROD-03022,Electronics,Power Bank,Power Bank Model-356
PROD-03023,Grocery_FMCG,Cooking Oil,Cooking Oil Model-135
PROD-03024,Home_Living,Kitchenware,Kitchenware Model-870
PROD-03025,Home_Living,Furniture,Furniture Model-142
PROD-03026,Garments,Panjabi,Panjabi Model-474
PROD-03027,Footwear,Sandal,Sandal Model-614
PROD-03028,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-920
PROD-03029,Electronics,Power Bank,Power Bank Model-624
PROD-03030,Garments,Kurti,Kurti Model-482
PROD-03031,Garments,Panjabi,Panjabi Model-752
PROD-03032,Beauty_Health,Haircare,Haircare Model-727
PROD-03033,Garments,Kids Wear,Kids Wear Model-625
PROD-03034,Home_Living,Decor,Decor Model-615
PROD-03035,Electronics,Power Bank,Power Bank Model-524
PROD-03036,Garments,Saree,Saree Model-202
PROD-03037,Footwear,Slipper,Slipper Model-351
PROD-03038,Electronics,Smart Watch,Smart Watch Model-515
PROD-03039,Books_Stationery,Notebook,Notebook Model-812
PROD-03040,Beauty_Health,Supplements,Supplements Model-380
PROD-03041,Footwear,Slipper,Slipper Model-930
PROD-03042,Footwear,Sneaker,Sneaker Model-925
PROD-03043,Grocery_FMCG,Personal Care,Personal Care Model-911
PROD-03044,Home_Living,Kitchenware,Kitchenware Model-163
PROD-03045,Home_Living,Bedding,Bedding Model-561
PROD-03046,Electronics,Feature Phone,Feature Phone Model-402
PROD-03047,Garments,Kids Wear,Kids Wear Model-842
PROD-03048,Beauty_Health,Supplements,Supplements Model-510
PROD-03049,Electronics,Headphone,Headphone Model-531
PROD-03050,Garments,Panjabi,Panjabi Model-693
PROD-03051,Garments,T-Shirt,T-Shirt Model-180
PROD-03052,Electronics,Smart Watch,Smart Watch Model-439
PROD-03053,Garments,Panjabi,Panjabi Model-272
PROD-03054,Electronics,Headphone,Headphone Model-154
PROD-03055,Grocery_FMCG,Personal Care,Personal Care Model-394
PROD-03056,Footwear,Sneaker,Sneaker Model-976
PROD-03057,Garments,Panjabi,Panjabi Model-353
PROD-03058,Beauty_Health,Makeup,Makeup Model-739
PROD-03059,Grocery_FMCG,Rice,Rice Model-805
PROD-03060,Garments,Saree,Saree Model-356
PROD-03061,Books_Stationery,Art Supplies,Art Supplies Model-245
PROD-03062,Grocery_FMCG,Snacks,Snacks Model-353
PROD-03063,Garments,Jeans,Jeans Model-967
PROD-03064,Grocery_FMCG,Cooking Oil,Cooking Oil Model-983
PROD-03065,Electronics,Smart Watch,Smart Watch Model-289
PROD-03066,Electronics,Laptop,Laptop Model-848
PROD-03067,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-425
PROD-03068,Electronics,Smartphone,Smartphone Model-599
PROD-03069,Garments,Saree,Saree Model-758
PROD-03070,Electronics,Feature Phone,Feature Phone Model-197
PROD-03071,Garments,Kurti,Kurti Model-337
PROD-03072,Books_Stationery,Story Book,Story Book Model-802
PROD-03073,Garments,Kids Wear,Kids Wear Model-483
PROD-03074,Electronics,Smart Watch,Smart Watch Model-842
PROD-03075,Beauty_Health,Skincare,Skincare Model-807
PROD-03076,Electronics,Laptop,Laptop Model-817
PROD-03077,Beauty_Health,Makeup,Makeup Model-573
PROD-03078,Grocery_FMCG,Personal Care,Personal Care Model-168
PROD-03079,Grocery_FMCG,Personal Care,Personal Care Model-126
PROD-03080,Footwear,Formal Shoe,Formal Shoe Model-414
PROD-03081,Footwear,Formal Shoe,Formal Shoe Model-563
PROD-03082,Beauty_Health,Haircare,Haircare Model-555
PROD-03083,Books_Stationery,Notebook,Notebook Model-804
PROD-03084,Books_Stationery,Story Book,Story Book Model-585
PROD-03085,Grocery_FMCG,Cooking Oil,Cooking Oil Model-167
PROD-03086,Garments,Panjabi,Panjabi Model-919
PROD-03087,Garments,Panjabi,Panjabi Model-672
